价格 价差 真实标签 预测标签 原仓位 预测仓位
5502.40 -3.80 2.00 2.00 1.00 1.00
5498.60 3.80 2.00 2.00 1.00 1.00
5502.40 3.20 2.00 2.00 1.00 1.00
5505.60 6.20 2.00 2.00 1.00 1.00
5511.80 12.00 2.00 2.00 1.00 1.00
5523.80 -3.80 -2.00 -2.00 -1.00 -1.00
5520.00 4.20 1.00 1.00 0.50 0.50
5524.20 -5.40 -2.00 -2.00 -1.00 -1.00
5518.80 0.00 2.00 2.00 1.00 1.00
5518.80 1.40 2.00 2.00 1.00 1.00
5520.20 3.00 2.00 2.00 1.00 1.00
5523.20 -4.40 0.00 0.00 0.00 0.00
5518.80 -5.60 2.00 2.00 1.00 1.00
5513.20 5.20 2.00 2.00 1.00 1.00
5518.40 1.40 2.00 2.00 1.00 1.00
5519.80 5.40 2.00 2.00 1.00 1.00
5525.20 -2.00 2.00 2.00 1.00 1.00
5523.20 1.20 2.00 2.00 1.00 1.00
5524.40 5.40 2.00 2.00 1.00 1.00
5529.80 -4.00 0.00 0.00 0.00 0.00
5525.80 2.60 2.00 2.00 1.00 1.00
5528.40 -5.40 2.00 2.00 1.00 1.00
5523.00 -1.00 2.00 2.00 1.00 1.00
5522.00 4.40 2.00 2.00 1.00 1.00
5526.40 1.00 2.00 2.00 1.00 1.00
5527.40 2.00 2.00 2.00 1.00 1.00
5529.40 7.60 2.00 2.00 1.00 1.00
5537.00 -2.00 1.00 1.00 0.50 0.50
5535.00 -2.60 2.00 2.00 1.00 1.00
5532.40 -0.40 2.00 2.00 1.00 1.00
5532.00 1.60 2.00 2.00 1.00 1.00
5533.60 2.00 2.00 2.00 1.00 1.00
5535.60 4.00 2.00 2.00 1.00 1.00
5539.60 0.60 2.00 2.00 1.00 1.00
5540.20 5.00 2.00 2.00 1.00 1.00
5545.20 3.00 2.00 2.00 1.00 1.00
5548.20 -8.40 2.00 2.00 1.00 1.00
5539.80 2.40 2.00 2.00 1.00 1.00
5542.20 -1.00 2.00 2.00 1.00 1.00
5541.20 4.20 2.00 2.00 1.00 1.00
5545.40 1.60 2.00 2.00 1.00 1.00
5547.00 5.00 2.00 2.00 1.00 1.00
5552.00 5.20 2.00 2.00 1.00 1.00
5557.20 7.60 2.00 2.00 1.00 1.00
5564.80 -2.80 2.00 2.00 1.00 1.00
5562.00 9.80 2.00 2.00 1.00 1.00
5571.80 -6.80 -2.00 -2.00 -1.00 -1.00
5565.00 7.20 2.00 2.00 1.00 1.00
5572.20 0.20 -2.00 -2.00 -1.00 -1.00
5572.40 2.00 -2.00 -2.00 -1.00 -1.00
5574.40 -7.40 -2.00 -2.00 -1.00 -1.00
5567.00 0.40 -1.00 -1.00 -0.50 -0.50
5567.40 0.00 -2.00 -2.00 -1.00 -1.00
5567.40 0.60 -2.00 -2.00 -1.00 -1.00
5568.00 -0.20 -2.00 -2.00 -1.00 -1.00
5567.80 -0.80 -2.00 -2.00 -1.00 -1.00
5567.00 -4.40 -2.00 -2.00 -1.00 -1.00
5562.60 5.20 1.00 1.00 0.50 0.50
5567.80 0.20 -2.00 -2.00 -1.00 -1.00
5568.00 -0.40 -2.00 -2.00 -1.00 -1.00
5567.60 -3.40 -1.00 -1.00 -0.50 -0.50
5564.20 -3.40 1.00 1.00 0.50 0.50
5560.80 0.40 2.00 2.00 1.00 1.00
5561.20 -5.20 2.00 2.00 1.00 1.00
5556.00 3.20 2.00 2.00 1.00 1.00
5559.20 0.60 2.00 2.00 1.00 1.00
5559.80 2.40 2.00 2.00 1.00 1.00
5562.20 4.80 2.00 2.00 1.00 1.00
5567.00 1.00 2.00 2.00 1.00 1.00
5568.00 5.00 1.00 1.00 0.50 0.50
5573.00 -0.20 -2.00 -2.00 -1.00 -1.00
5572.80 0.80 -2.00 -2.00 -1.00 -1.00
5573.60 0.40 -2.00 -2.00 -1.00 -1.00
5574.00 -6.00 -2.00 -2.00 -1.00 -1.00
5568.00 -3.60 0.00 0.00 0.00 0.00
5564.40 2.80 2.00 2.00 1.00 1.00
5567.20 5.20 0.00 0.00 0.00 0.00
5572.40 2.20 -2.00 -2.00 -1.00 -1.00
5574.60 -1.60 -2.00 -2.00 -1.00 -1.00
5573.00 -8.20 -2.00 -2.00 -1.00 -1.00
5564.80 -1.60 1.00 1.00 0.50 0.50
5563.20 -0.20 2.00 2.00 1.00 1.00
5563.00 -2.40 2.00 2.00 1.00 1.00
5560.60 -0.60 2.00 2.00 1.00 1.00
5560.00 5.80 2.00 2.00 1.00 1.00
5565.80 3.00 2.00 2.00 1.00 1.00
5568.80 3.40 0.00 0.00 0.00 0.00
5572.20 -0.60 -2.00 -2.00 -1.00 -1.00
5571.60 -2.00 -1.00 -1.00 -0.50 -0.50
5569.60 2.40 0.00 0.00 0.00 0.00
5572.00 -0.60 -1.00 -1.00 -0.50 -0.50
5571.40 -2.00 -1.00 -1.00 -0.50 -0.50
5569.40 -6.80 0.00 0.00 0.00 0.00
5562.60 3.40 2.00 2.00 1.00 1.00
5566.00 1.00 2.00 2.00 1.00 1.00
5567.00 -1.00 2.00 2.00 1.00 1.00
5566.00 2.40 2.00 2.00 1.00 1.00
5568.40 2.60 0.00 0.00 0.00 0.00
5571.00 0.20 -1.00 -1.00 -0.50 -0.50
5571.20 2.20 -2.00 -2.00 -1.00 -1.00
5573.40 0.60 -2.00 -2.00 -1.00 -1.00
5574.00 2.60 -2.00 -2.00 -1.00 -1.00
5576.60 -4.40 -2.00 -2.00 -1.00 -1.00
5572.20 0.00 -2.00 -2.00 -1.00 -1.00
5572.20 1.00 -2.00 -2.00 -1.00 -1.00
5573.20 -0.60 -2.00 -2.00 -1.00 -1.00
5572.60 -9.60 -2.00 -2.00 -1.00 -1.00
5563.00 -1.60 -2.00 -2.00 -1.00 -1.00
5561.40 0.80 -2.00 -2.00 -1.00 -1.00
5562.20 -1.00 -2.00 -2.00 -1.00 -1.00
5561.20 -0.60 -2.00 -2.00 -1.00 -1.00
5560.60 -3.20 -2.00 -2.00 -1.00 -1.00
5557.40 -7.00 -2.00 -2.00 -1.00 -1.00
5550.40 7.60 1.00 1.00 0.50 0.50
5558.00 -2.60 -2.00 -2.00 -1.00 -1.00
5555.40 3.60 -2.00 -2.00 -1.00 -1.00
5559.00 -1.40 -2.00 -2.00 -1.00 -1.00
5557.60 -1.80 -2.00 -2.00 -1.00 -1.00
5555.80 -3.00 -2.00 -2.00 -1.00 -1.00
5552.80 2.80 -1.00 -1.00 -0.50 -0.50
5555.60 -1.60 -2.00 -2.00 -1.00 -1.00
5554.00 -12.40 -1.00 -1.00 -0.50 -0.50
5541.60 3.40 2.00 2.00 1.00 1.00
5545.00 6.20 2.00 2.00 1.00 1.00
5551.20 -4.00 0.00 0.00 0.00 0.00
5547.20 1.20 2.00 2.00 1.00 1.00
5548.40 4.60 1.00 1.00 0.50 0.50
5553.00 3.60 -2.00 -2.00 -1.00 -1.00
5556.60 -3.20 -2.00 -2.00 -1.00 -1.00
5553.40 -1.80 -2.00 -2.00 -1.00 -1.00
5551.60 3.40 -2.00 -2.00 -1.00 -1.00
5555.00 2.20 -2.00 -2.00 -1.00 -1.00
5557.20 0.80 -2.00 -2.00 -1.00 -1.00
5558.00 -2.80 -2.00 -2.00 -1.00 -1.00
5555.20 -1.60 -2.00 -2.00 -1.00 -1.00
5553.60 -9.60 -2.00 -2.00 -1.00 -1.00
5544.00 -8.60 -2.00 -2.00 -1.00 -1.00
5535.40 5.20 2.00 2.00 1.00 1.00
5540.60 -3.20 0.00 0.00 0.00 0.00
5537.40 -4.40 2.00 2.00 1.00 1.00
5533.00 9.00 2.00 2.00 1.00 1.00
5542.00 -1.00 -2.00 -2.00 -1.00 -1.00
5541.00 -3.20 -1.00 -1.00 -0.50 -0.50
5537.80 0.20 0.00 0.00 0.00 0.00
5538.00 3.80 0.00 0.00 0.00 0.00
5541.80 -1.80 -2.00 -2.00 -1.00 -1.00
5540.00 5.00 -1.00 -1.00 -0.50 -0.50
5545.00 -0.60 -2.00 -2.00 -1.00 -1.00
5544.40 1.20 -2.00 -2.00 -1.00 -1.00
5545.60 -1.80 -2.00 -2.00 -1.00 -1.00
5543.80 -4.40 -2.00 -2.00 -1.00 -1.00
5539.40 -6.60 -2.00 -2.00 -1.00 -1.00
5532.80 -1.80 2.00 2.00 1.00 1.00
5531.00 2.80 2.00 2.00 1.00 1.00
5533.80 0.80 2.00 2.00 1.00 1.00
5534.60 -0.60 2.00 2.00 1.00 1.00
5534.00 2.00 2.00 2.00 1.00 1.00
5536.00 1.80 2.00 2.00 1.00 1.00
5537.80 -1.80 2.00 2.00 1.00 1.00
5536.00 1.20 2.00 2.00 1.00 1.00
5537.20 6.00 2.00 2.00 1.00 1.00
5543.20 1.20 0.00 0.00 0.00 0.00
5544.40 -4.00 -2.00 -2.00 -1.00 -1.00
5540.40 -4.80 1.00 1.00 0.50 0.50
5535.60 8.00 2.00 2.00 1.00 1.00
5543.60 -4.20 -1.00 -1.00 -0.50 -0.50
5539.40 7.60 1.00 1.00 0.50 0.50
5547.00 -3.60 -2.00 -2.00 -1.00 -1.00
5543.40 2.60 -2.00 -2.00 -1.00 -1.00
5546.00 -6.20 -2.00 -2.00 -1.00 -1.00
5539.80 0.40 -1.00 -1.00 -0.50 -0.50
5540.20 2.60 -1.00 -1.00 -0.50 -0.50
5542.80 0.40 -2.00 -2.00 -1.00 -1.00
5543.20 1.20 -2.00 -2.00 -1.00 -1.00
5544.40 -5.00 -2.00 -2.00 -1.00 -1.00
5539.40 0.60 -1.00 -1.00 -0.50 -0.50
5540.00 -1.00 -1.00 -1.00 -0.50 -0.50
5539.00 -2.60 0.00 0.00 0.00 0.00
5536.40 -3.20 2.00 2.00 1.00 1.00
5533.20 0.60 2.00 2.00 1.00 1.00
5533.80 -0.80 2.00 2.00 1.00 1.00
5533.00 2.20 2.00 2.00 1.00 1.00
5535.20 4.60 2.00 2.00 1.00 1.00
5539.80 -3.00 1.00 1.00 0.50 0.50
5536.80 1.60 2.00 2.00 1.00 1.00
5538.40 -1.60 2.00 2.00 1.00 1.00
5536.80 6.40 2.00 2.00 1.00 1.00
5543.20 2.00 -1.00 -1.00 -0.50 -0.50
5545.20 3.60 -2.00 -2.00 -1.00 -1.00
5548.80 -5.40 -2.00 -2.00 -1.00 -1.00
5543.40 4.00 -2.00 -2.00 -1.00 -1.00
5547.40 -6.40 -2.00 -2.00 -1.00 -1.00
5541.00 -2.80 -2.00 -2.00 -1.00 -1.00
5538.20 -3.00 -2.00 -2.00 -1.00 -1.00
5535.20 8.40 -1.00 -1.00 -0.50 -0.50
5543.60 -0.80 -2.00 -2.00 -1.00 -1.00
5542.80 -1.60 -2.00 -2.00 -1.00 -1.00
5541.20 -1.60 -2.00 -2.00 -1.00 -1.00
5539.60 -3.60 -2.00 -2.00 -1.00 -1.00
5536.00 -1.80 -2.00 -2.00 -1.00 -1.00
5534.20 -3.20 -2.00 -2.00 -1.00 -1.00
5531.00 1.20 -2.00 -2.00 -1.00 -1.00
5532.20 2.80 -2.00 -2.00 -1.00 -1.00
5535.00 -7.80 -2.00 -2.00 -1.00 -1.00
5527.20 -3.20 -2.00 -2.00 -1.00 -1.00
5524.00 -4.00 -2.00 -2.00 -1.00 -1.00
5520.00 3.40 1.00 1.00 0.50 0.50
5523.40 -4.00 -1.00 -1.00 -0.50 -0.50
5519.40 2.40 2.00 2.00 1.00 1.00
5521.80 -1.60 0.00 0.00 0.00 0.00
5520.20 4.80 1.00 1.00 0.50 0.50
5525.00 2.60 -2.00 -2.00 -1.00 -1.00
5527.60 -0.40 -2.00 -2.00 -1.00 -1.00
5527.20 -8.20 -2.00 -2.00 -1.00 -1.00
5519.00 -0.80 2.00 2.00 1.00 1.00
5518.20 -2.80 2.00 2.00 1.00 1.00
5515.40 1.20 2.00 2.00 1.00 1.00
5516.60 5.00 2.00 2.00 1.00 1.00
5521.60 1.80 1.00 1.00 0.50 0.50
5523.40 3.00 0.00 0.00 0.00 0.00
5526.40 -0.80 -2.00 -2.00 -1.00 -1.00
5525.60 -2.00 -2.00 -2.00 -1.00 -1.00
5523.60 -0.80 0.00 0.00 0.00 0.00
5522.80 -4.80 0.00 0.00 0.00 0.00
5518.00 6.00 2.00 2.00 1.00 1.00
5524.00 0.60 -2.00 -2.00 -1.00 -1.00
5524.60 1.60 -2.00 -2.00 -1.00 -1.00
5526.20 -2.20 -2.00 -2.00 -1.00 -1.00
5524.00 -2.20 -2.00 -2.00 -1.00 -1.00
5521.80 0.20 -2.00 -2.00 -1.00 -1.00
5522.00 0.00 -2.00 -2.00 -1.00 -1.00
5522.00 -3.20 -2.00 -2.00 -1.00 -1.00
5518.80 2.40 -2.00 -2.00 -1.00 -1.00
5521.20 3.40 -2.00 -2.00 -1.00 -1.00
5524.60 0.20 -2.00 -2.00 -1.00 -1.00
5524.80 -5.60 -2.00 -2.00 -1.00 -1.00
5519.20 -6.00 -2.00 -2.00 -1.00 -1.00
5513.20 -6.60 -2.00 -2.00 -1.00 -1.00
5506.60 5.80 -2.00 -2.00 -1.00 -1.00
5512.40 -4.40 -2.00 -2.00 -1.00 -1.00
5508.00 -5.00 -2.00 -2.00 -1.00 -1.00
5503.00 0.60 -2.00 -2.00 -1.00 -1.00
5503.60 2.00 -2.00 -2.00 -1.00 -1.00
5505.60 3.60 -2.00 -2.00 -1.00 -1.00
5509.20 -5.00 -2.00 -2.00 -1.00 -1.00
5504.20 1.20 -2.00 -2.00 -1.00 -1.00
5505.40 -1.60 -2.00 -2.00 -1.00 -1.00
5503.80 -7.60 -2.00 -2.00 -1.00 -1.00
5496.20 3.80 0.00 0.00 0.00 0.00
5500.00 -6.00 -2.00 -2.00 -1.00 -1.00
5494.00 1.00 1.00 1.00 0.50 0.50
5495.00 -4.20 0.00 0.00 0.00 0.00
5490.80 3.00 2.00 2.00 1.00 1.00
5493.80 5.60 2.00 2.00 1.00 1.00
5499.40 -6.20 0.00 0.00 0.00 0.00
5493.20 4.40 2.00 2.00 1.00 1.00
5497.60 -1.40 2.00 2.00 1.00 1.00
5496.20 5.20 2.00 2.00 1.00 1.00
5501.40 -2.20 0.00 0.00 0.00 0.00
5499.20 -3.20 2.00 2.00 1.00 1.00
5496.00 -4.00 2.00 2.00 1.00 1.00
5492.00 0.00 2.00 2.00 1.00 1.00
5492.00 1.40 2.00 2.00 1.00 1.00
5493.40 10.60 2.00 2.00 1.00 1.00
5504.00 2.60 1.00 1.00 0.50 0.50
5506.60 3.20 0.00 0.00 0.00 0.00
5509.80 1.00 -2.00 -2.00 -1.00 -1.00
5510.80 -4.00 -2.00 -2.00 -1.00 -1.00
5506.80 2.00 0.00 0.00 0.00 0.00
5508.80 -0.40 -2.00 -2.00 -1.00 -1.00
5508.40 -3.60 -2.00 -2.00 -1.00 -1.00
5504.80 -3.80 1.00 1.00 0.50 0.50
5501.00 3.40 2.00 2.00 1.00 1.00
5504.40 -0.80 2.00 2.00 1.00 1.00
5503.60 -4.40 2.00 2.00 1.00 1.00
5499.20 3.40 2.00 2.00 1.00 1.00
5502.60 3.00 2.00 2.00 1.00 1.00
5505.60 -1.00 2.00 2.00 1.00 1.00
5504.60 4.60 2.00 2.00 1.00 1.00
5509.20 2.20 2.00 2.00 1.00 1.00
5511.40 -1.40 2.00 2.00 1.00 1.00
5510.00 -0.20 2.00 2.00 1.00 1.00
5509.80 1.00 2.00 2.00 1.00 1.00
5510.80 -4.20 2.00 2.00 1.00 1.00
5506.60 0.20 2.00 2.00 1.00 1.00
5506.80 1.40 2.00 2.00 1.00 1.00
5508.20 -1.20 2.00 2.00 1.00 1.00
5507.00 6.20 2.00 2.00 1.00 1.00
5513.20 3.60 2.00 2.00 1.00 1.00
5516.80 7.60 2.00 2.00 1.00 1.00
5524.40 0.60 -1.00 -1.00 -0.50 -0.50
5525.00 -1.00 -1.00 -1.00 -0.50 -0.50
5524.00 1.80 0.00 0.00 0.00 0.00
5525.80 -0.60 -1.00 -1.00 -0.50 -0.50
5525.20 -2.60 0.00 0.00 0.00 0.00
5522.60 -1.20 1.00 1.00 0.50 0.50
5521.40 -2.40 2.00 2.00 1.00 1.00
5519.00 1.60 2.00 2.00 1.00 1.00
5520.60 3.60 2.00 2.00 1.00 1.00
5524.20 0.20 2.00 2.00 1.00 1.00
5524.40 -1.60 2.00 2.00 1.00 1.00
5522.80 -1.80 2.00 2.00 1.00 1.00
5521.00 4.60 2.00 2.00 1.00 1.00
5525.60 4.80 2.00 2.00 1.00 1.00
5530.40 -3.60 -1.00 -1.00 -0.50 -0.50
5526.80 1.00 0.00 0.00 0.00 0.00
5527.80 1.00 0.00 0.00 0.00 0.00
5528.80 -6.20 -1.00 -1.00 -0.50 -0.50
5522.60 4.80 2.00 2.00 1.00 1.00
5527.40 1.80 -1.00 -1.00 -0.50 -0.50
5529.20 1.60 -2.00 -2.00 -1.00 -1.00
5530.80 -0.80 -2.00 -2.00 -1.00 -1.00
5530.00 1.00 -2.00 -2.00 -1.00 -1.00
5531.00 -1.80 -2.00 -2.00 -1.00 -1.00
5529.20 -1.40 -2.00 -2.00 -1.00 -1.00
5527.80 -1.20 -2.00 -2.00 -1.00 -1.00
5526.60 2.20 -2.00 -2.00 -1.00 -1.00
5528.80 -6.20 -2.00 -2.00 -1.00 -1.00
5522.60 -0.80 1.00 1.00 0.50 0.50
5521.80 -3.40 2.00 2.00 1.00 1.00
5518.40 -1.00 2.00 2.00 1.00 1.00
5517.40 2.20 2.00 2.00 1.00 1.00
5519.60 2.80 2.00 2.00 1.00 1.00
5522.40 0.60 2.00 2.00 1.00 1.00
5523.00 -0.20 2.00 2.00 1.00 1.00
5522.80 1.40 2.00 2.00 1.00 1.00
5524.20 3.60 2.00 2.00 1.00 1.00
5527.80 1.80 0.00 0.00 0.00 0.00
5529.60 -1.80 -2.00 -2.00 -1.00 -1.00
5527.80 1.40 -2.00 -2.00 -1.00 -1.00
5529.20 4.60 -2.00 -2.00 -1.00 -1.00
5533.80 -1.20 -2.00 -2.00 -1.00 -1.00
5532.60 0.40 -2.00 -2.00 -1.00 -1.00
5533.00 -0.60 -2.00 -2.00 -1.00 -1.00
5532.40 -0.60 -2.00 -2.00 -1.00 -1.00
5531.80 -1.80 -2.00 -2.00 -1.00 -1.00
5530.00 -5.40 -2.00 -2.00 -1.00 -1.00
5524.60 -1.80 -2.00 -2.00 -1.00 -1.00
5522.80 -6.20 -2.00 -2.00 -1.00 -1.00
5516.60 -5.60 -2.00 -2.00 -1.00 -1.00
5511.00 -0.40 1.00 1.00 0.50 0.50
5510.60 4.20 2.00 2.00 1.00 1.00
5514.80 -1.60 0.00 0.00 0.00 0.00
5513.20 -10.80 1.00 1.00 0.50 0.50
5502.40 0.40 2.00 2.00 1.00 1.00
5502.80 6.20 2.00 2.00 1.00 1.00
5509.00 0.80 2.00 2.00 1.00 1.00
5509.80 5.60 2.00 2.00 1.00 1.00
5515.40 0.40 2.00 2.00 1.00 1.00
5515.80 5.20 2.00 2.00 1.00 1.00
5521.00 -1.00 -1.00 -1.00 -0.50 -0.50
5520.00 -4.40 0.00 0.00 0.00 0.00
5515.60 -0.40 2.00 2.00 1.00 1.00
5515.20 5.40 2.00 2.00 1.00 1.00
5520.60 -2.00 1.00 1.00 0.50 0.50
5518.60 7.20 2.00 2.00 1.00 1.00
5525.80 -1.20 -1.00 -1.00 -0.50 -0.50
5524.60 -8.80 0.00 0.00 0.00 0.00
5515.80 1.40 2.00 2.00 1.00 1.00
5517.20 -1.60 2.00 2.00 1.00 1.00
5515.60 1.40 2.00 2.00 1.00 1.00
5517.00 4.20 2.00 2.00 1.00 1.00
5521.20 -2.20 2.00 2.00 1.00 1.00
5519.00 2.40 2.00 2.00 1.00 1.00
5521.40 6.00 2.00 2.00 1.00 1.00
5527.40 0.80 2.00 2.00 1.00 1.00
5528.20 4.20 2.00 2.00 1.00 1.00
5532.40 3.60 2.00 2.00 1.00 1.00
5536.00 2.80 2.00 2.00 1.00 1.00
5538.80 2.00 0.00 0.00 0.00 0.00
5540.80 -0.60 -1.00 -1.00 -0.50 -0.50
5540.20 2.00 -1.00 -1.00 -0.50 -0.50
5542.20 -4.20 -2.00 -2.00 -1.00 -1.00
5538.00 -3.80 0.00 0.00 0.00 0.00
5534.20 3.00 2.00 2.00 1.00 1.00
5537.20 1.60 1.00 1.00 0.50 0.50
5538.80 -3.00 0.00 0.00 0.00 0.00
5535.80 2.20 2.00 2.00 1.00 1.00
5538.00 0.60 0.00 0.00 0.00 0.00
5538.60 3.00 0.00 0.00 0.00 0.00
5541.60 -1.20 -2.00 -2.00 -1.00 -1.00
5540.40 2.80 -2.00 -2.00 -1.00 -1.00
5543.20 -1.80 -2.00 -2.00 -1.00 -1.00
5541.40 -5.40 -2.00 -2.00 -1.00 -1.00
5536.00 -0.80 -1.00 -1.00 -0.50 -0.50
5535.20 4.00 0.00 0.00 0.00 0.00
5539.20 -1.60 -2.00 -2.00 -1.00 -1.00
5537.60 1.00 -2.00 -2.00 -1.00 -1.00
5538.60 -2.00 -2.00 -2.00 -1.00 -1.00
5536.60 -1.20 -2.00 -2.00 -1.00 -1.00
5535.40 -2.20 -2.00 -2.00 -1.00 -1.00
5533.20 0.40 -2.00 -2.00 -1.00 -1.00
5533.60 -2.40 -2.00 -2.00 -1.00 -1.00
5531.20 -0.80 -2.00 -2.00 -1.00 -1.00
5530.40 2.60 -2.00 -2.00 -1.00 -1.00
5533.00 -0.60 -2.00 -2.00 -1.00 -1.00
5532.40 -1.80 -2.00 -2.00 -1.00 -1.00
5530.60 1.40 -2.00 -2.00 -1.00 -1.00
5532.00 2.40 -2.00 -2.00 -1.00 -1.00
5534.40 -0.40 -2.00 -2.00 -1.00 -1.00
5534.00 -1.60 -2.00 -2.00 -1.00 -1.00
5532.40 -4.60 -2.00 -2.00 -1.00 -1.00
5527.80 -1.00 -2.00 -2.00 -1.00 -1.00
5526.80 -14.80 0.00 0.00 0.00 0.00
5512.00 -2.80 2.00 2.00 1.00 1.00
5509.20 4.00 2.00 2.00 1.00 1.00
5513.20 5.40 2.00 2.00 1.00 1.00
5518.60 6.80 2.00 2.00 1.00 1.00
5525.40 -1.40 2.00 2.00 1.00 1.00
5524.00 6.40 2.00 2.00 1.00 1.00
5530.40 -8.20 0.00 0.00 0.00 0.00
5522.20 5.80 2.00 2.00 1.00 1.00
5528.00 6.40 1.00 1.00 0.50 0.50
5534.40 5.40 -2.00 -2.00 -1.00 -1.00
5539.80 0.20 -2.00 -2.00 -1.00 -1.00
5540.00 -0.40 -2.00 -2.00 -1.00 -1.00
5539.60 -10.40 -2.00 -2.00 -1.00 -1.00
5529.20 -3.60 -2.00 -2.00 -1.00 -1.00
5525.60 -0.60 -1.00 -1.00 -0.50 -0.50
5525.00 3.60 -1.00 -1.00 -0.50 -0.50
5528.60 -5.20 -2.00 -2.00 -1.00 -1.00
5523.40 6.00 0.00 0.00 0.00 0.00
5529.40 -4.40 -2.00 -2.00 -1.00 -1.00
5525.00 3.80 -1.00 -1.00 -0.50 -0.50
5528.80 -7.00 -2.00 -2.00 -1.00 -1.00
5521.80 4.80 2.00 2.00 1.00 1.00
5526.60 -2.20 0.00 0.00 0.00 0.00
5524.40 -7.40 2.00 2.00 1.00 1.00
5517.00 -1.40 2.00 2.00 1.00 1.00
5515.60 3.80 2.00 2.00 1.00 1.00
5519.40 2.80 2.00 2.00 1.00 1.00
5522.20 0.60 2.00 2.00 1.00 1.00
5522.80 2.20 2.00 2.00 1.00 1.00
5525.00 3.60 2.00 2.00 1.00 1.00
5528.60 -7.40 2.00 2.00 1.00 1.00
5521.20 5.80 2.00 2.00 1.00 1.00
5527.00 3.00 2.00 2.00 1.00 1.00
5530.00 5.40 2.00 2.00 1.00 1.00
5535.40 7.60 2.00 2.00 1.00 1.00
5543.00 3.00 2.00 2.00 1.00 1.00
5546.00 5.40 2.00 2.00 1.00 1.00
5551.40 3.00 2.00 2.00 1.00 1.00
5554.40 0.60 2.00 2.00 1.00 1.00
5555.00 -0.40 2.00 2.00 1.00 1.00
5554.60 -4.20 2.00 2.00 1.00 1.00
5550.40 5.40 2.00 2.00 1.00 1.00
5555.80 1.20 2.00 2.00 1.00 1.00
5557.00 -2.20 2.00 2.00 1.00 1.00
5554.80 -1.60 2.00 2.00 1.00 1.00
5553.20 4.80 2.00 2.00 1.00 1.00
5558.00 0.00 2.00 2.00 1.00 1.00
5558.00 2.00 2.00 2.00 1.00 1.00
5560.00 10.00 2.00 2.00 1.00 1.00
5570.00 -0.80 2.00 2.00 1.00 1.00
5569.20 -3.40 2.00 2.00 1.00 1.00
5565.80 2.60 2.00 2.00 1.00 1.00
5568.40 3.20 2.00 2.00 1.00 1.00
5571.60 -2.60 2.00 2.00 1.00 1.00
5569.00 -3.00 2.00 2.00 1.00 1.00
5566.00 -0.60 2.00 2.00 1.00 1.00
5565.40 5.20 2.00 2.00 1.00 1.00
5570.60 9.00 2.00 2.00 1.00 1.00
5579.60 3.40 -1.00 -1.00 -0.50 -0.50
5583.00 -1.60 -2.00 -2.00 -1.00 -1.00
5581.40 -2.60 -2.00 -2.00 -1.00 -1.00
5578.80 -3.00 -2.00 -2.00 -1.00 -1.00
5575.80 1.40 -2.00 -2.00 -1.00 -1.00
5577.20 -2.20 -2.00 -2.00 -1.00 -1.00
5575.00 1.80 -2.00 -2.00 -1.00 -1.00
5576.80 -0.60 -2.00 -2.00 -1.00 -1.00
5576.20 -1.40 -2.00 -2.00 -1.00 -1.00
5574.80 0.40 -2.00 -2.00 -1.00 -1.00
5575.20 -1.20 -2.00 -2.00 -1.00 -1.00
5574.00 6.20 -2.00 -2.00 -1.00 -1.00
5580.20 -0.60 -2.00 -2.00 -1.00 -1.00
5579.60 -3.60 -2.00 -2.00 -1.00 -1.00
5576.00 -8.00 -2.00 -2.00 -1.00 -1.00
5568.00 -11.80 0.00 0.00 0.00 0.00
5556.20 6.40 2.00 2.00 1.00 1.00
5562.60 5.80 2.00 2.00 1.00 1.00
5568.40 2.00 2.00 2.00 1.00 1.00
5570.40 -4.40 1.00 1.00 0.50 0.50
5566.00 5.20 2.00 2.00 1.00 1.00
5571.20 0.00 1.00 1.00 0.50 0.50
5571.20 -3.20 2.00 2.00 1.00 1.00
5568.00 1.80 2.00 2.00 1.00 1.00
5569.80 -1.00 2.00 2.00 1.00 1.00
5568.80 2.20 2.00 2.00 1.00 1.00
5571.00 0.20 2.00 2.00 1.00 1.00
5571.20 6.20 2.00 2.00 1.00 1.00
5577.40 1.60 1.00 1.00 0.50 0.50
5579.00 -4.60 0.00 0.00 0.00 0.00
5574.40 -1.40 2.00 2.00 1.00 1.00
5573.00 1.80 2.00 2.00 1.00 1.00
5574.80 1.80 2.00 2.00 1.00 1.00
5576.60 4.80 2.00 2.00 1.00 1.00
5581.40 -1.20 -1.00 -1.00 -0.50 -0.50
5580.20 4.60 0.00 0.00 0.00 0.00
5584.80 2.20 -2.00 -2.00 -1.00 -1.00
5587.00 -5.60 -2.00 -2.00 -1.00 -1.00
5581.40 -0.60 -1.00 -1.00 -0.50 -0.50
5580.80 -1.20 -2.00 -2.00 -1.00 -1.00
5579.60 1.40 -1.00 -1.00 -0.50 -0.50
5581.00 -3.80 -2.00 -2.00 -1.00 -1.00
5577.20 4.00 0.00 0.00 0.00 0.00
5581.20 -2.80 -2.00 -2.00 -1.00 -1.00
5578.40 -6.20 0.00 0.00 0.00 0.00
5572.20 6.80 2.00 2.00 1.00 1.00
5579.00 -1.60 0.00 0.00 0.00 0.00
5577.40 -1.20 1.00 1.00 0.50 0.50
5576.20 0.40 2.00 2.00 1.00 1.00
5576.60 6.00 2.00 2.00 1.00 1.00
5582.60 7.40 0.00 0.00 0.00 0.00
